currency,brand,country,reference,year,product_url,image_url,price,collection,name,availability,currency_code,price_USD,price_GBP,price_EUR,price_JPY
€,PANERAI,France,PAM01688,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01688-luminor-perpetual-calendar-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/jn/Ma/k1/Ej/TF/Od/9e/BI/Oo/Jx/ww/jnMak1EjTFOd9eBIOoJxww.png,53000,Luminor,Luminor Perpetual Calendar Goldtech™,Out of Stock,EUR,55045.799999999996,43762.1,53000.0,8288373.2
€,PANERAI,France,PAM00670,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam00670-luminor-equation-of-time-gmt-titanio.html,https://www.panerai.com/content/dam/rcq/pan/14/08/20/0/1408200.png,24500,Luminor,Luminor Equation of Time GMT Titanio,Available,EUR,25445.7,20229.65,24500.0,3831417.8
€,PANERAI,France,PAM01060,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,https://www.panerai.com/content/dam/rcq/pan/21/64/94/7/2164947.png,189000,Luminor,Luminor Tourbillon GMT,Out of Stock,EUR,196295.4,156057.3,189000.0,29556651.6
€,PANERAI,France,PAM01565,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/eF/U8/Cs/i-/Rm/iU/J8/g-/RV/zu/FQ/eFU8Csi-RmiUJ8g-RVzuFQ.png,11500,Submersible,Submersible Luna Rossa,Available,EUR,11943.9,9495.55,11500.0,1798420.6
€,PANERAI,France,PAM01579,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/s3/TK/qr/fW/Qd/S3/Ae/7p/RH/lM/0A/s3TKqrfWQdS3Ae7pRHlM0A.png,11200,Submersible,Submersible Luna Rossa,Out of Stock,EUR,11632.32,9247.84,11200.0,1751505.28
€,PANERAI,France,PAM01507,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01507-submersible-gmt-luna-rossa-titanio.html,https://www.panerai.com/content/dam/rcq/pan/ix/02/wr/hb/T0/Kj/JT/tX/DQ/H-/VQ/ix02wrhbT0KjJTtXDQH-VQ.png,12500,Submersible,Submersible GMT Luna Rossa Titanio,Available,EUR,12982.5,10321.25,12500.0,1954805.0
€,PANERAI,France,PAM01563,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/nL/cF/Gj/Cp/SW/WO/2g/bX/qa/wF/qw/nLcFGjCpSWWO2gbXqawFqw.png,18400,Submersible,Submersible Luna Rossa Carbotech™,Out of Stock,EUR,19110.239999999998,15192.88,18400.0,2877472.96
€,PANERAI,France,PAM01543,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,https://www.panerai.com/content/dam/rcq/pan/8W/58/Pm/8p/Sm/Cb/bP/rt/oR/9j/Yg/8W58Pm8pSmCbbPrtoR9jYg.png,16900,Submersible,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,EUR,17552.34,13954.33,16900.0,2642896.36
€,PANERAI,France,PAM01466,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,https://www.panerai.com/content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png,16900,Submersible,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,EUR,17552.34,13954.33,16900.0,2642896.36
€,PANERAI,France,PAM01405,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png,195000,Submersible,Submersible Tourbillon GMT Luna Rossa Experience Edition,Out of Stock,EUR,202527.0,161011.5,195000.0,30494958.0
€,PANERAI,France,PAM01513,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png,20100,Submersible,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Available,EUR,20875.86,16596.57,20100.0,3143326.44
€,PANERAI,France,PAM01590,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01590-submersible.html,https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png,9700,Submersible,Submersible,Available,EUR,10074.42,8009.29,9700.0,1516928.68
€,PANERAI,France,PAM02973,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02973-submersible.html,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,9700,Submersible,Submersible,Available,EUR,10074.42,8009.29,9700.0,1516928.68
€,PANERAI,France,PAM02683,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02683-submersible.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,10700,Submersible,Submersible,Available,EUR,11113.02,8834.99,10700.0,1673313.08
€,PANERAI,France,PAM02068,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02068-submersible.html,https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png,11900,Submersible,Submersible,Available,EUR,12359.34,9825.83,11900.0,1860974.36
€,PANERAI,France,PAM01595,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png,10100,Submersible,Submersible QuarantaQuattro,Available,EUR,10489.86,8339.57,10100.0,1579482.44
€,PANERAI,France,PAM01596,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png,10100,Submersible,Submersible QuarantaQuattro,Available,EUR,10489.86,8339.57,10100.0,1579482.44
€,PANERAI,France,PAM01518,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png,10400,Submersible,Submersible QuarantaQuattro Navy SEALs,Available,EUR,10801.44,8587.28,10400.0,1626397.76
€,PANERAI,France,PAM01323,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png,11300,Submersible,Submersible GMT Navy SEALs,Out of Stock,EUR,11736.18,9330.41,11300.0,1767143.72
€,PANERAI,France,PAM01676,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png,12100,Submersible,Submersible QuarantaQuattro Mike Horn   ,Available,EUR,12567.06,9990.97,12100.0,1892251.24
€,PANERAI,France,PAM01681,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png,12300,Submersible,Submersible QuarantaQuattro Luna Rossa,Out of Stock,EUR,12774.779999999999,10156.11,12300.0,1923528.1199999999
€,PANERAI,France,PAM01288,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png,11800,Submersible,Submersible QuarantaQuattro Grigio Roccia,Available,EUR,12255.48,9743.26,11800.0,1845335.92
€,PANERAI,France,PAM01289,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png,11800,Submersible,Submersible QuarantaQuattro Blu Profondo,Available,EUR,12255.48,9743.26,11800.0,1845335.92
€,PANERAI,France,PAM01287,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png,11800,Submersible,Submersible QuarantaQuattro Verde Smeraldo,Available,EUR,12255.48,9743.26,11800.0,1845335.92
€,PANERAI,France,PAM02231,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png,17900,Submersible,Submersible Carbotech™,Available,EUR,18590.94,14780.03,17900.0,2799280.76
€,PANERAI,France,PAM01074,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,18000,Submersible,Submersible Bronzo ,Out of Stock,EUR,18694.8,14862.6,18000.0,2814919.2
€,PANERAI,France,PAM01232,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png,18900,Submersible,Submersible QuarantaQuattro Carbotech™,Available,EUR,19629.54,15605.73,18900.0,2955665.16
€,PANERAI,France,PAM01241,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png,52000,Submersible,Submersible S Brabus Blue Shadow Edition,Available,EUR,54007.2,42936.4,52000.0,8131988.8
€,PANERAI,France,PAM01403,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png,52000,Submersible,Submersible S Brabus,Out of Stock,EUR,54007.2,42936.4,52000.0,8131988.8
€,PANERAI,France,PAM01283,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png,52000,Submersible,Submersible S Brabus Carbotech™,Out of Stock,EUR,54007.2,42936.4,52000.0,8131988.8
€,PANERAI,France,PAM02305,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02305-submersible-titanio.html,https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png,10900,Submersible,Submersible Titanio,Available,EUR,11320.74,9000.13,10900.0,1704589.96
€,PANERAI,France,PAM02692,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png,15100,Submersible,Submersible BMG-TECH™,Available,EUR,15682.859999999999,12468.07,15100.0,2361404.44
€,PANERAI,France,PAM01669,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png,13900,Submersible,Submersible Navy SEALs Titanio,Available,EUR,14436.539999999999,11477.23,13900.0,2173743.16
€,PANERAI,France,PAM02616,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png,19300,Submersible,Submersible Carbotech™,Available,EUR,20044.98,15936.01,19300.0,3018218.92
€,PANERAI,France,PAM02979,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,20600,Submersible,Submersible Marina Militare Carbotech™,Available,EUR,21395.16,17009.42,20600.0,3221518.64
€,PANERAI,France,PAM00968,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,19000,Submersible,Submersible Bronzo,Out of Stock,EUR,19733.399999999998,15688.3,19000.0,2971303.6
€,PANERAI,France,PAM01670,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png,95000,Submersible,Submersible GMT Titanio Mike Horn Experience Edition,Out of Stock,EUR,98667.0,78441.5,95000.0,14856518.0
€,PANERAI,France,PAM01800,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png,108000,Submersible,Submersible Elux LAB-ID,Out of Stock,EUR,112168.8,89175.6,108000.0,16889515.2
€,PANERAI,France,PAM02239,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png,31000,Submersible,Submersible Forze Speciali,Available,EUR,32196.6,25596.7,31000.0,4847916.4
€,PANERAI,France,PAM01521,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png,35000,Submersible,Submersible Chrono Navy SEALs,Out of Stock,EUR,36351.0,28899.5,35000.0,5473454.0
€,PANERAI,France,PAM02164,2025,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,30500,Submersible,Submersible Goldtech™,Available,EUR,31677.3,25183.85,30500.0,4769724.2
€,PANERAI,France,PAM01378,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/zl/wP/6F/po/ik/mE/rT/Xk/rs/p-/kg/zlwP6FpoikmErTXkrsp-kg.png,7500,Luminor Due,Luminor Due Luna Rossa,Available,EUR,7789.5,6192.75,7500.0,1172883.0
€,PANERAI,France,PAM01248,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01248-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png,7000,Luminor Due,Luminor Due,Available,EUR,7270.2,5779.9,7000.0,1094690.8
€,PANERAI,France,PAM01273,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01273-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png,7000,Luminor Due,Luminor Due,Available,EUR,7270.2,5779.9,7000.0,1094690.8
€,PANERAI,France,PAM01552,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01552-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/HJ/_a/lw/8B/RA/Sx/Y8/q6/g2/WJ/Ug/HJ_alw8BRASxY8q6g2WJUg.png,7000,Luminor Due,Luminor Due,Out of Stock,EUR,7270.2,5779.9,7000.0,1094690.8
€,PANERAI,France,PAM01425,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,https://www.panerai.com/content/dam/rcq/pan/q0/6u/Ps/D3/o0/uv/1O/wW/UO/GP/Yw/q06uPsD3o0uv1OwWUOGPYw.png,7000,Luminor Due,Luminor Due,Out of Stock,EUR,7270.2,5779.9,7000.0,1094690.8
€,PANERAI,France,PAM01426,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,https://www.panerai.com/content/dam/rcq/pan/ys/8B/gl/qv/ZE/-A/GE/12/LW/UK/3Q/ys8BglqvZE-AGE12LWUK3Q.png,7000,Luminor Due,Luminor Due,Out of Stock,EUR,7270.2,5779.9,7000.0,1094690.8
€,PANERAI,France,PAM01123,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01123-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,7800,Luminor Due,Luminor Due,Available,EUR,8101.08,6440.46,7800.0,1219798.32
€,PANERAI,France,PAM01508,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01508-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/6c/CY/ZU/EL/QB/6f/8q/ZA/D8/Xo/Wg/6cCYZUELQB6f8qZAD8XoWg.png,8000,Luminor Due,Luminor Due,Available,EUR,8308.8,6605.6,8000.0,1251075.2
€,PANERAI,France,PAM01311,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,https://www.panerai.com/content/dam/rcq/pan/f0/Kg/cQ/0c/wE/K2/EH/T5/Cr/7Q/tg/f0KgcQ0cwEK2EHT5Cr7Qtg.png,8000,Luminor Due,Luminor Due Pastello,Available,EUR,8308.8,6605.6,8000.0,1251075.2
€,PANERAI,France,PAM01309,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,https://www.panerai.com/content/dam/rcq/pan/lD/Ui/oS/Um/JE/C-/Qy/g8/4K/Q5/3A/lDUioSUmJEC-Qyg84KQ53A.png,8000,Luminor Due,Luminor Due Pastello,Available,EUR,8308.8,6605.6,8000.0,1251075.2
€,PANERAI,France,PAM01319,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,https://www.panerai.com/content/dam/rcq/pan/oc/uL/hW/hT/B0/KQ/Ru/GP/Zy/JT/tA/ocuLhWhTB0KQRuGPZyJTtA.png,8000,Luminor Due,Luminor Due Pastello,Available,EUR,8308.8,6605.6,8000.0,1251075.2
€,PANERAI,France,PAM01557,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,https://www.panerai.com/content/dam/rcq/pan/Fl/dN/c2/oV/oU/yF/rG/rC/z5/93/Vw/FldNc2oVoUyFrGrCz593Vw.png,9800,Luminor Due,Luminor Due Luna,Out of Stock,EUR,10178.279999999999,8091.86,9800.0,1532567.1199999999
€,PANERAI,France,PAM01179,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,https://www.panerai.com/content/dam/rcq/pan/U3/zr/M7/Gh/9U/G9/XR/os/H2/bH/KQ/U3zrM7Gh9UG9XRosH2bHKQ.png,9800,Luminor Due,Luminor Due Luna,Available,EUR,10178.279999999999,8091.86,9800.0,1532567.1199999999
€,PANERAI,France,PAM01301,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,https://www.panerai.com/content/dam/rcq/pan/yO/9E/55/qM/dU/Sl/Ul/is/S7/bp/sA/yO9E55qMdUSlUlisS7bpsA.png,10600,Luminor Due,Luminor Due Luna,Available,EUR,11009.16,8752.42,10600.0,1657674.64
€,PANERAI,France,PAM01381,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/ZZ/5p/ql/Ii/GU/m5/Th/ET/a1/lS/uw/ZZ5pqlIiGUm5ThETa1lSuw.png,7900,Luminor Due,Luminor Due Luna Rossa,Available,EUR,8204.94,6523.03,7900.0,1235436.76
€,PANERAI,France,PAM01388,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01388-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/KX/C8/SR/J0/CE/Ob/Dt/N5/Fl/Pi/BA/KXC8SRJ0CEObDtN5FlPiBA.png,7400,Luminor Due,Luminor Due,Available,EUR,7685.639999999999,6110.18,7400.0,1157244.56
€,PANERAI,France,PAM01250,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01250-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/22/22/24/6/2222246.png,7400,Luminor Due,Luminor Due,Available,EUR,7685.639999999999,6110.18,7400.0,1157244.56
€,PANERAI,France,PAM01428,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,https://www.panerai.com/content/dam/rcq/pan/ZB/6j/jj/Od/zE/ab/e0/St/3g/TI/Iw/ZB6jjjOdzEabe0St3gTIIw.png,7400,Luminor Due,Luminor Due Prada Re-Nylon,Available,EUR,7685.639999999999,6110.18,7400.0,1157244.56
€,PANERAI,France,PAM01429,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,https://www.panerai.com/content/dam/rcq/pan/R4/6o/jT/oC/pU/C_/Gh/K-/IU/2v/IQ/R46ojToCpUC_GhK-IU2vIQ.png,7400,Luminor Due,Luminor Due Prada Re-Nylon,Available,EUR,7685.639999999999,6110.18,7400.0,1157244.56
€,PANERAI,France,PAM01424,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01424-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/pK/6-/0b/sJ/kk/av/im/kS/ar/po/9A/pK6-0bsJkkavimkSarpo9A.png,7400,Luminor Due,Luminor Due,Available,EUR,7685.639999999999,6110.18,7400.0,1157244.56
€,PANERAI,France,PAM01124,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01124-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/21/64/96/3/2164963.png,8200,Luminor Due,Luminor Due,Available,EUR,8516.52,6770.74,8200.0,1282352.08
€,PANERAI,France,PAM01387,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01387-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/LX/gr/vc/i1/Rd/ah/0R/1o/M-/Hb/Zw/LXgrvci1Rdah0R1oM-HbZw.png,8400,Luminor Due,Luminor Due,Available,EUR,8724.24,6935.88,8400.0,1313628.96
€,PANERAI,France,PAM01539,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01539-luminor-due.html,https://www.panerai.com/content/dam/rcq/pan/I2/0p/Zu/3Q/TK/uQ/1S/Vo/nF/r1/og/I20pZu3QTKuQ1SVonFr1og.png,8400,Luminor Due,Luminor Due,Available,EUR,8724.24,6935.88,8400.0,1313628.96
€,PANERAI,France,PAM01280,2025,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01280-luminor-due-goldtech-madreperla.html,https://www.panerai.com/content/dam/rcq/pan/21/48/54/2/2148542.png,18900,Luminor Due,Luminor Due Goldtech™ Madreperla,Available,EUR,19629.54,15605.73,18900.0,2955665.16
